Link,,Map,Mod,Suggested pp value,Best pp value,Difference
https://osu.ppy.sh/beatmapsets/2292823#fruits/4895761,,"HOYO-MiX - Arlecchino: Lullaby (Lusumi's Hardcore Bootleg) (Daletto) [""From This Day On, We Shall Delight in New Life Together.""]",HR,805,,-805
https://osu.ppy.sh/beatmapsets/1672890#fruits/3473205,,Azuna Riko - keep weaving your spider way (TV Size) (Secre) [Overdose],DT,805,,-805
https://osu.ppy.sh/beatmapsets/1717748#fruits/3510391,,Rish feat. Choko - Tanaka (Kukkai) [Tanaka],HR,800,,-800
https://osu.ppy.sh/beatmapsets/1794186#fruits/3677168,,Shadow Of Intent - The Return (Daletto) [A living body so I can embrace and rejoice...],NM,800,,-800
https://osu.ppy.sh/beatmapsets/1794186#fruits/3677168,,Shadow Of Intent - The Return (Daletto) [A living body so I can embrace and rejoice...],NM,800,,-800
https://osu.ppy.sh/beatmapsets/963383#fruits/3760455,,Loctek - Summer CarnivaL (Kukkai) [SplasH],NM,800,,-800
https://osu.ppy.sh/beatmapsets/1625860#fruits/3330168,,xi - Last Resort (fuhie) [Verti's GRAVITY],HR,800,,-800
https://osu.ppy.sh/beatmapsets/1516269#fruits/3104122,,yanaginagi - Tokohana (Secre) [Pestilence],DT,800,,-800
https://osu.ppy.sh/beatmapsets/1516269#fruits/3104122,,yanaginagi - Tokohana (Secre) [Pestilence],DT,800,,-800
https://osu.ppy.sh/beatmapsets/1247857#fruits/2593620,,Various Artists - Songs Compilation IV (Sotarks) [Marathon],NM,800,,-800
https://osu.ppy.sh/beatmapsets/1727694#osu/3530608,,Toromaru - Formless Canvas (DeviousPanda) [Virtuoso],HTHR,800,,-800
https://osu.ppy.sh/beatmapsets/2465411#fruits/5396873,,#N/A,NM,800,,-800
https://osu.ppy.sh/beatmapsets/1970946#fruits/4089492,,Good Kid - Slingshot (Chatie) [Overdose],EZ,800,,-800
https://osu.ppy.sh/beatmapsets/2091778#fruits/4384633,,Nanahoshi Kangengakudan feat. Hatsune Miku - No.39 (Petal) [No.01],NM,800,,-800
https://osu.ppy.sh/beatmapsets/1958376#fruits/4057321,,Ashrount - Bleary Vagary (Jemzuu) [Ultra],NM,795,,-795
https://osu.ppy.sh/beatmapsets/1018035#fruits/2130532,,Selphius - Los! Los! Los! (Daletto) [Absolute Ausrottung!],HR,795,,-795
https://osu.ppy.sh/beatmapsets/1715139#fruits/3534450,,Silentroom - XHRONOXAPSULE (Jemzuu) [LACRIMA'S EXXEED],NM,795,,-795
https://osu.ppy.sh/beatmapsets/1715139#fruits/3534450,,Silentroom - XHRONOXAPSULE (Jemzuu) [LACRIMA'S EXXEED],NM,795,,-795
https://osu.ppy.sh/beatmapsets/2286511#fruits/4877768,,"JO*STARS ~TOMMY, Coda, JIN~ - JoJo Sono Chi no Kioku ~end of THE WORLD~ (Ascendance) [CTB*STARS ~DECISIVE BATTLE BETWEEN GOOD AND EVIL~]",HR,790,,-790
https://osu.ppy.sh/beatmapsets/1432240#fruits/2947842,,Zekk - Duplication (Jemzuu) [Duplication],NM,790,,-790
https://osu.ppy.sh/beatmapsets/2279578#fruits/4858988,,Kano - Walk This Way! (Vaqu) [Left Right Up Down!],HR,790,,-790
https://osu.ppy.sh/beatmapsets/1966337#fruits/4113899,,Down - Yamangomcpro6th (zerokt) [Secre's Massacre],HR,790,,-790
https://osu.ppy.sh/beatmapsets/1966337#fruits/4113899,,Down - Yamangomcpro6th (zerokt) [Secre's Massacre],HR,790,,-790
https://osu.ppy.sh/beatmapsets/1966337#fruits/4113899,,Down - Yamangomcpro6th (zerokt) [Secre's Massacre],HR,790,,-790
https://osu.ppy.sh/beatmapsets/873024#fruits/1824907,,Hanatan - Jishou Mushoku (chickenbible) [Smile],DT,790,,-790
https://osu.ppy.sh/beatmapsets/873024#fruits/1824907,,Hanatan - Jishou Mushoku (chickenbible) [Smile],DT,790,,-790
https://osu.ppy.sh/beatmapsets/873024#fruits/1824907,,Hanatan - Jishou Mushoku (chickenbible) [Smile],DT,790,,-790
https://osu.ppy.sh/beatmapsets/497942#fruits/1059894,,mimimemeMIMI - Harebare Fanfare (Luna-) [Bright & Cheerful],DT,790,,-790
https://osu.ppy.sh/beatmapsets/2272508#fruits/4840939,,B-ko (CV: Toyama Nao) - Nisemono Chuuihou (Verti) [Paradox],NM,790,,-790
https://osu.ppy.sh/beatmapsets/2272508#fruits/4840939,,B-ko (CV: Toyama Nao) - Nisemono Chuuihou (Verti) [Paradox],NM,790,,-790
https://osu.ppy.sh/beatmapsets/2272508#fruits/4840939,,B-ko (CV: Toyama Nao) - Nisemono Chuuihou (Verti) [Paradox],NM,790,,-790
https://osu.ppy.sh/beatmapsets/2272508#fruits/4840939,,B-ko (CV: Toyama Nao) - Nisemono Chuuihou (Verti) [Paradox],NM,790,,-790
https://osu.ppy.sh/beatmapsets/1643232#fruits/3354104,,Ice - Parodia Sonatina -Grande- (Ascendance) [Ascenzuu's Grand Finale],NM,788,,-788
https://osu.ppy.sh/beatmapsets/1278046#fruits/2674095,,xi - Titania (Jemzuu) [Rocma's Deluge],NM,785,,-785
https://osu.ppy.sh/beatmapsets/2318075#fruits/4964669,,siinamota feat. Kagamine Rin - Shoujo A (Ascendance) [!],HR,785,,-785
https://osu.ppy.sh/beatmapsets/1543977#fruits/3178954,,Nekomata Master+ - chaos eater -IIDX edition- (Spectator) [Rei's Deluge],HR,785,,-785
https://osu.ppy.sh/beatmapsets/1625860#fruits/3322944,,xi - Last Resort (fuhie) [Sinnoh's HEAVENLY],HR,785,,-785
https://osu.ppy.sh/beatmapsets/2306814#fruits/4933334,,Demetori - Shinkou wa Hakanaki Ningen no Tame ni ~ Jehovah's YaHVeH (-Rustyy) [The Story of Eastern Wonderland],HR,780,,-780
https://osu.ppy.sh/beatmapsets/1558024#fruits/3182677,,Shade - Ontology (Spectator) [Deluge],HR,780,,-780
https://osu.ppy.sh/beatmapsets/1715139#fruits/3539116,,Silentroom - XHRONOXAPSULE (Jemzuu) [JOAKH'S VIVID],HR,780,,-780
https://osu.ppy.sh/beatmapsets/1715139#fruits/3539116,,Silentroom - XHRONOXAPSULE (Jemzuu) [JOAKH'S VIVID],HR,780,,-780
https://osu.ppy.sh/beatmapsets/1715139#fruits/3517699,,Silentroom - XHRONOXAPSULE (Jemzuu) [DIKA312'S HEAVENLY],HR,780,,-780
https://osu.ppy.sh/beatmapsets/1715139#fruits/3517699,,Silentroom - XHRONOXAPSULE (Jemzuu) [DIKA312'S HEAVENLY],HR,780,,-780
https://osu.ppy.sh/beatmapsets/1715139#fruits/3517699,,Silentroom - XHRONOXAPSULE (Jemzuu) [DIKA312'S HEAVENLY],HR,780,,-780
https://osu.ppy.sh/beatmapsets/1328918#fruits/3029497,,Kobaryo - Theme for Psychopath Justice (Razor Sharp) [Joakh & Razor's Deluge],NM,780,,-780
https://osu.ppy.sh/beatmapsets/2371021#fruits/5145164,,#N/A,NM,780,,-780
https://osu.ppy.sh/beatmapsets/319791#fruits/816453,,Himeringo - Kodoku no Kakurenbo (Asahina Momoko) [Horror],NM,780,,-780
https://osu.ppy.sh/beatmapsets/1617030#fruits/4429267,,BLANKFIELD - Voyage (Kukkai) [Extra Stage],NM,777,,-777
https://osu.ppy.sh/beatmapsets/1541749#fruits/3151535,,Kaneko Chiharu - Lachryma <Re:Queen'M> (Lacrima) [REQUIEM],HR,775,,-775
https://osu.ppy.sh/beatmapsets/1543977#fruits/3155847,,Nekomata Master+ - chaos eater -IIDX edition- (Spectator) [Ultra],NM,775,,-775
https://osu.ppy.sh/beatmapsets/1082702#fruits/5020109,,Hanatan - Ghost Rule (BadGames) [kowari's Extreme],NM,775,,-775
https://osu.ppy.sh/beatmapsets/2208037#fruits/4966213,,Gekidan Hitotose - Curtain Call!!!!! (TV Size) (Kukkai) [Ascendance's Ultimate!!!!!],HR,773,,-773
https://osu.ppy.sh/beatmapsets/1541749#fruits/3173348,,Kaneko Chiharu - Lachryma <Re:Queen'M> (Lacrima) [SPEC'S GRAVITY],HR,770,,-770
https://osu.ppy.sh/beatmapsets/2230743#fruits/4734221,,"Kikuo - Aishite Aishite Aishite (Mochi -) [It's painful, it hurts.]",NM,770,,-770
https://osu.ppy.sh/beatmapsets/1514014#fruits/3099695,,Project Grimoire - Excalibur ~Revived resolution~ (Souvenir) [~Legendary Sword~],HR,770,,-770
https://osu.ppy.sh/beatmapsets/1715139#fruits/3504486,,Silentroom - XHRONOXAPSULE (Jemzuu) [ROCMA'S XRONIXLE],HTHR,770,,-770
https://osu.ppy.sh/beatmapsets/516126#fruits/1095893,,sana - Songs Compilation ([C u r i]) [Love],NM,770,,-770
https://osu.ppy.sh/beatmapsets/668888#fruits/1414928,,Memme - Sky of the Ocean (Syph) [Air of the Sea.],NM,770,,-770
https://osu.ppy.sh/beatmapsets/914242#fruits/1909555,,Kano - Walk This Way! (Sotarks) [Ultra],NM,770,,-770
https://osu.ppy.sh/beatmapsets/914242#fruits/1909555,,Kano - Walk This Way! (Sotarks) [Ultra],NM,770,,-770
https://osu.ppy.sh/beatmapsets/30581#fruits/100880,,Refresh - Summertime (ekowraith remix) (AndreasHD) [Insane],DT,770,,-770
https://osu.ppy.sh/beatmapsets/30581#fruits/100880,,Refresh - Summertime (ekowraith remix) (AndreasHD) [Insane],DT,770,,-770
https://osu.ppy.sh/beatmapsets/2230846#fruits/4763600,,Primary - Inai Sekai (sstari) [Extreme],NM,770,,-770
https://osu.ppy.sh/beatmapsets/1955965#fruits/4157494,,Doma Umaru (CV: Tanaka Aimi) - Kakushinteki*Metamaruphose! (Amamya) [buckfro & Amamya's Laziness],NM,770,,-770
https://osu.ppy.sh/beatmapsets/1828947#fruits/3753760,,Neko Hacker - People People feat. Nanahira (My Angel RangE) [-Alien Alien-],HR,765,,-765
https://osu.ppy.sh/beatmapsets/1530133#fruits/3131088,,REDALiCE vs. Kobaryo - REKKA RESONANCE (Jemzuu) [ROCMA'S DELUGE],NM,765,,-765
https://osu.ppy.sh/beatmapsets/727329#fruits/2404182,,TERRASPEX - AMAZING BREAK (Spectator) [CRYSTAL SPEC'S DELUGE],HR,763,,-763
https://osu.ppy.sh/beatmapsets/100203#fruits/2452139,,Rohi feat. Kagamine Rin - Kakuzetsu Thanatos (Bunnrei) [Isolation],NM,760,,-760
https://osu.ppy.sh/beatmapsets/2165226#fruits/4583201,,tn-shi - Annihilation in F# Minor (Jemzuu) [Kukkai's Deluge],NM,760,,-760
https://osu.ppy.sh/beatmapsets/2264181#fruits/4834785,,UROBOROS - Black Swallowtail (TV Size) (Pepti) [Zilepti's Deluge],DT,760,,-760
https://osu.ppy.sh/beatmapsets/1116379#fruits/2332135,,Yousei Teikoku - Elusion (IsomirDiAngelo) [Delusion],NM,760,,-760
https://osu.ppy.sh/beatmapsets/2235979#fruits/4749827,,MAZARE - Mazare Party (Verti) [Eternal Party],HR,755,,-755
https://osu.ppy.sh/beatmapsets/30581#fruits/100880,,Refresh - Summertime (ekowraith remix) (AndreasHD) [Insane],DT,770,,-770
https://osu.ppy.sh/beatmapsets/2138425#fruits/4520619,,DECO*27 - Rabbit Hole feat. Hatsune Miku ([ Azu- ]) [RAZOR'S LAST CHANCE!],NM,755,,-755
https://osu.ppy.sh/beatmapsets/2149387#fruits/4532941,,Hello Sleepwalkers - Goya no Machiawase (Verti) [Stray Cat],DT,755,,-755
https://osu.ppy.sh/beatmapsets/1887547#fruits/3886988,,Lie and a Chameleon - mononoke in the fiction (TV Size) (Juansy-) [Azu's Fic/tion],DT,755,,-755
https://osu.ppy.sh/beatmapsets/1078698#fruits/2257055,,Kabocha - EmbryO (Ascendance) [DEIF'S HEAVENLY],HR,755,,-755
https://osu.ppy.sh/beatmapsets/1164077#fruits/2450629,,Nogizaka46 - Yubi Bouenkyou (A r M i N) [Reform's Another],DT,755,,-755
https://osu.ppy.sh/beatmapsets/1278683#fruits/2656352,,Ayase Rie - Hijitsuzaikei Joshitachi wa Dou Surya Ii Desu ka? (-Luminate) [Delightful],NM,750,,-750
https://osu.ppy.sh/beatmapsets/1023464#fruits/2140997,,RoughSketch - Ghost Family Living In Graveyard (Rocma) [Deluge],NM,750,,-750
https://osu.ppy.sh/beatmapsets/2040285#fruits/4256129,,Tatsh - IMAGE REBORN -DIVINITY- (Deif) [Materialised],NM,750,,-750
https://osu.ppy.sh/beatmapsets/1831275#fruits/4417060,,MisoilePunch - MixxioN (fayew) [VERTI'S EXCEED],HR,750,,-750
https://osu.ppy.sh/beatmapsets/1831275#fruits/4417060,,MisoilePunch - MixxioN (fayew) [VERTI'S EXCEED],HR,750,,-750
https://osu.ppy.sh/beatmapsets/1984907#fruits/4990808,,-45 - System Zero (skill issue lol) [Ciel's Demon Roulette],HR,750,,-750
https://osu.ppy.sh/beatmapsets/591442#fruits/1265756,,S3RL feat Harri Rush - Nostalgic (Nightcore Mix) (nold_1702) [Crystal's Execution],HR,750,,-750
https://osu.ppy.sh/beatmapsets/667918#fruits/1413157,,MYTH & ROID - Paradisus-Paradoxum (Ascendance) [Broken Reality],DT,750,,-750
https://osu.ppy.sh/beatmapsets/667918#fruits/1413157,,MYTH & ROID - Paradisus-Paradoxum (Ascendance) [Broken Reality],DT,750,,-750
https://osu.ppy.sh/beatmapsets/1270628#fruits/2650493,,ALiCE'S EMOTiON - Dark Flight Dreamer (Bastian) [Greaper's Starlight Typhoon],HR,750,,-750
https://osu.ppy.sh/beatmapsets/1009824#fruits/2156941,,PSYQUI - Hype feat. Such (lapix Remix) (Ascendance) [Ascenbot's Overdose],HR,750,,-750
https://osu.ppy.sh/beatmapsets/1009824#fruits/2156941,,PSYQUI - Hype feat. Such (lapix Remix) (Ascendance) [Ascenbot's Overdose],HR,750,,-750
https://osu.ppy.sh/beatmapsets/1009824#fruits/2156941,,PSYQUI - Hype feat. Such (lapix Remix) (Ascendance) [Ascenbot's Overdose],HR,750,,-750
https://osu.ppy.sh/beatmapsets/936698#fruits/1995061,,sana - Packet Hero (DeRandom Otaku) [Sotarks' Yowasa],NM,750,,-750
https://osu.ppy.sh/beatmapsets/936698#fruits/1995061,,sana - Packet Hero (DeRandom Otaku) [Sotarks' Yowasa],NM,750,,-750
https://osu.ppy.sh/beatmapsets/1308842#fruits/2713369,,"Camellia - FLYING OUT TO THE SKY (covered by Nanahira, moimoi, Nana Takahashi) (Cut Ver.) (Ryuusei Aika) [FAKE DELIGHT]",NM,750,,-750
https://osu.ppy.sh/beatmapsets/2424147#fruits/5275994,,#N/A,HR,750,,-750
https://osu.ppy.sh/beatmapsets/2274931#fruits/4847511,,#N/A,NM,750,,-750
https://osu.ppy.sh/beatmapsets/417149#fruits/903351,,F-777 - Dance of The Violins (Absolute Zero) [Celtic Dance],EZDT,750,,-750
https://osu.ppy.sh/beatmapsets/432720#fruits/933017,,Tatsh - IMAGE -MATERIAL- <Version 0> (CLSW) [Envision],EZ,750,,-750
https://osu.ppy.sh/beatmapsets/1379745#fruits/2850988,,GYZE - HONESTY (-Joakh) [REDEMPTION],HR,747,,-747
https://osu.ppy.sh/beatmapsets/1379745#fruits/2850988,,GYZE - HONESTY (-Joakh) [REDEMPTION],HR,747,,-747
https://osu.ppy.sh/beatmapsets/1379745#fruits/2850988,,GYZE - HONESTY (-Joakh) [REDEMPTION],HR,747,,-747
https://osu.ppy.sh/beatmapsets/1543977#fruits/3178949,,Nekomata Master+ - chaos eater -IIDX edition- (Spectator) [Jemzuu's Deluge],HR,745,,-745
https://osu.ppy.sh/beatmapsets/1088438#fruits/2275872,,"Imperial Circus Dead Decadence - Jashin no Konrei, Gi wa Ai to Shiru. (Daletto) [Enkiri]",HR,745,,-745
https://osu.ppy.sh/beatmapsets/2395333#fruits/5188189,,Kano - Dear Brave (Ascendance) [Resolute Love],DT,745,,-745
https://osu.ppy.sh/beatmapsets/1114770#osu/2328679,,MAXIMUM THE HORMONE - ChuChu Lovely MuniMuni MuraMura PrinPrin Boron Nururu ReroRero (Chiptune Cover) (Sotarks) [Malding Bunny],HR,745,,-745
https://osu.ppy.sh/beatmapsets/713891#fruits/1508761,,"Camellia - Feelin Sky (Camellia's ""200step"" Self-remix) (Spectator) [Overdrive]",NM,740,,-740
https://osu.ppy.sh/beatmapsets/1074448#fruits/2248481,,REDALiCE vs. MASAKI - BUCHiGiRE Berserker (Bunnrei) [MASTER],NM,740,,-740
https://osu.ppy.sh/beatmapsets/1831275#fruits/4396251,,MisoilePunch - MixxioN (fayew) [RUSTYY'S VIVID],NM,740,,-740
https://osu.ppy.sh/beatmapsets/1939725#fruits/4443314,,[Kyoro] - Mochio- (Spectator) [Ultra],HR,740,,-740
https://osu.ppy.sh/beatmapsets/2268624#fruits/4831446,,Jeff Williams feat. Casey Lee Williams - Die (Cut Ver.) (Verti) [Joakh's Overdose],DT,740,,-740
https://osu.ppy.sh/beatmapsets/416153#fruits/901854,,Remo Prototype[CV: Hanamori Yumiri] - Sendan Life (Lami) [Nostalgia],NM,740,,-740
https://osu.ppy.sh/beatmapsets/2135628#fruits/4493766,,Xi - Rokujuu-nen Me no Shinsoku Saiban ~ Rapidity is a justice (-Aku) [Road of Resistance],NM,737,,-737
https://osu.ppy.sh/beatmapsets/857537#fruits/1791762,,Kuroneko Dungeon - Ryoushi no Umi no Lindwurm ([_-Kukkai-_]) [Lindwurm],HR,737,,-737
https://osu.ppy.sh/beatmapsets/857537#fruits/1791762,,Kuroneko Dungeon - Ryoushi no Umi no Lindwurm ([_-Kukkai-_]) [Lindwurm],HR,737,,-737
https://osu.ppy.sh/beatmapsets/306012#fruits/965283,,#N/A,NM,737,,-737
https://osu.ppy.sh/beatmapsets/1699234#fruits/3472020,,Release Hallucination - Lovers in Abyss (Daletto) [Daletto & Jemzuu's Illuminating Salvation],NM,736,,-736
https://osu.ppy.sh/beatmapsets/1633355#fruits/3333924,,Camellia - Purge My Existence Out Of This World (feat. BTMC) (Jemzuu) [Exiting This Earth's Atmosphere With Spec & Nelly],NM,735,,-735
https://osu.ppy.sh/beatmapsets/2114116#fruits/4439033,,exnoiz - Emotional distress (rinkiha) [emoi],NM,735,,-735
https://osu.ppy.sh/beatmapsets/924882#fruits/1932005,,YUC'e - Future Candy ([_-Kukkai-_]) [Candy Love],HR,731,,-731
https://osu.ppy.sh/beatmapsets/1235986#fruits/2569370,,Ariabl'eyeS - Keikan no Senritsu (Razor Sharp) [Catastrophe],NM,730,,-730
https://osu.ppy.sh/beatmapsets/815097#fruits/1709530,,"CustomiZ - COOLEST (Ascendance) [Cool, Cooler, COOLEST!]",HR,730,,-730
https://osu.ppy.sh/beatmapsets/2243054#fruits/4950436,,YOASOBI - UNDEAD (Spectator) [Crowley's Overdose],HR,730,,-730
https://osu.ppy.sh/beatmapsets/1125776#fruits/2911065,,Kawada Mami - Serment (Flame Haze) [Reason],NM,730,,-730
https://osu.ppy.sh/beatmapsets/1905234#fruits/3928577,,Leah Kate - Life Sux (Sped Up Ver.) (Log Off Now) [Mommy Sucks],EZDT,730,,-730
https://osu.ppy.sh/beatmapsets/484532#fruits/1047758,,Kano - Sukisuki Zecchoushou (Loreley) [Lovesickness],NM,730,,-730
https://osu.ppy.sh/beatmapsets/942866#fruits/1970565,,Getter Jaani - Rockefeller Street (Nightcore Mix) (Sotarks) [Reform's Expert],DT,728,,-728
https://osu.ppy.sh/beatmapsets/942866#fruits/1970565,,Getter Jaani - Rockefeller Street (Nightcore Mix) (Sotarks) [Reform's Expert],DT,728,,-728
https://osu.ppy.sh/beatmapsets/2338848#fruits/5299790,,Imperial Circus Dead Decadence - Shinbatsu o Tadori Kyoukotsu ni Itaru (Daletto) [Daletto & Mochi's Equinox],NM,727,,-727
https://osu.ppy.sh/beatmapsets/2402645#fruits/5210815,,xi - ANiMA (Verti) [Harmony],NM,726,,-726
https://osu.ppy.sh/beatmapsets/1717009#fruits/3508692,,Kucchi vs. Akki - Yakumo >>JOINT STRUGGLE (Kukkai) [Phantasm],NM,725,,-725
https://osu.ppy.sh/beatmapsets/1717009#fruits/3508692,,Kucchi vs. Akki - Yakumo >>JOINT STRUGGLE (Kukkai) [Phantasm],NM,725,,-725
https://osu.ppy.sh/beatmapsets/1791101#fruits/3670321,,xi - Longinus (Jemzuu) [Dionysius],NM,725,,-725
https://osu.ppy.sh/beatmapsets/2292207#fruits/4920904,,TOGENASHI TOGEARI - Wrong World (Jemzuu) [Joakh's Overdose],HR,725,,-725
https://osu.ppy.sh/beatmapsets/1511831#fruits/3517185,,FROZEN QUALIA - Kaleidoscope ([ Azu- ]) [Juansy & Azu's Forgotten Promises],DT,725,,-725
https://osu.ppy.sh/beatmapsets/629384#fruits/1328778,,Camellia - Towards The Horizon (Sinnoh) [Vanishing Point],HR,725,,-725
https://osu.ppy.sh/beatmapsets/1009824#fruits/2194697,,PSYQUI - Hype feat. Such (lapix Remix) (Ascendance) [Rocma's Overdose],NM,725,,-725
https://osu.ppy.sh/beatmapsets/1799606#fruits/3689229,,hololive IDOL PROJECT - Hyakka Ryouran Hanafubuki (Secre) [Cherry Blossom Blizzard],DT,724,,-724
https://osu.ppy.sh/beatmapsets/994145#fruits/2078685,,Sampling Masters MEGA & Tatsh - Weave Detonator (Ascendance) [Ascendance & Rei's Shockwave],NM,720,,-720
https://osu.ppy.sh/beatmapsets/2278996#fruits/5037463,,Kaneko Chiharu - <<Re:miniscence>> (Daletto) [CIEL'S GRAVITY],HR,720,,-720
https://osu.ppy.sh/beatmapsets/2238952#fruits/4757956,,Nanahoshi Kangengakudan - Rubik's Cube (Spectator) [Deluge],NM,720,,-720
https://osu.ppy.sh/beatmapsets/591442#fruits/1307142,,S3RL feat Harri Rush - Nostalgic (Nightcore Mix) (nold_1702) [yf's Insane],DT,720,,-720
https://osu.ppy.sh/beatmapsets/591442#fruits/1307142,,S3RL feat Harri Rush - Nostalgic (Nightcore Mix) (nold_1702) [yf's Insane],DT,720,,-720
https://osu.ppy.sh/beatmapsets/591442#fruits/1307142,,S3RL feat Harri Rush - Nostalgic (Nightcore Mix) (nold_1702) [yf's Insane],DT,720,,-720
https://osu.ppy.sh/beatmapsets/2371021#fruits/5185616,,#N/A,HR,720,,-720
https://osu.ppy.sh/beatmapsets/2165226#fruits/4884625,,tn-shi - Annihilation in F# Minor (Jemzuu) [Xinnoh's Overdose],HR,715,,-715
https://osu.ppy.sh/beatmapsets/2111859#fruits/4433498,,Emiru no Aishita Tsukiyo ni Dai San Gensou Kyoku wo - ito (Spectator) [Spec Lumi's Overdose],NM,715,,-715
https://osu.ppy.sh/beatmapsets/2260757#fruits/4811786,,Noah - Apocalypse teller (Noctalium) [Doomsday],NM,714,,-714
https://osu.ppy.sh/beatmapsets/2260757#fruits/4811786,,Noah - Apocalypse teller (Noctalium) [Doomsday],NM,714,,-714
https://osu.ppy.sh/beatmapsets/2384844#fruits/5156881,,DragonForce - Valley of the Damned (CTBWhiteCat) [Apocalypse],NM,714,,-714
https://osu.ppy.sh/beatmapsets/914242#fruits/1909555,,Kano - Walk This Way! (Sotarks) [Ultra],HR,712,,-712
https://osu.ppy.sh/beatmapsets/914242#fruits/1909555,,Kano - Walk This Way! (Sotarks) [Ultra],HR,712,,-712
https://osu.ppy.sh/beatmapsets/2091433#fruits/4383635,,kanone - RAIKIRI (Xinnoh) [Ultima],NM,710,,-710
https://osu.ppy.sh/beatmapsets/1489293#fruits/3052986,,Kobaryo - Invisible Frenzy (Kukkai) [Breakdown],HR,710,,-710
https://osu.ppy.sh/beatmapsets/1593143#fruits/3253933,,Noah - Immortal saga - Again (Verti) [A TALE OF AN IMMORTAL HERO],HR,710,,-710
https://osu.ppy.sh/beatmapsets/1958376#fruits/4067074,,Ashrount - Bleary Vagary (Jemzuu) [Unlucky's Overdose],HR,710,,-710
https://osu.ppy.sh/beatmapsets/1078698#fruits/2257061,,Kabocha - EmbryO (Ascendance) [REIMU'S VIVID],HR,710,,-710
https://osu.ppy.sh/beatmapsets/128645#fruits/367175,,M2U feat. Guriri - Magnolia (-kevincela-) [AngelHoney's ExtrA],HR,710,,-710
https://osu.ppy.sh/beatmapsets/2398246#fruits/5197154,,WINTERHORDE - Worms of Soul (mieldeprairie) [Somatic Delusions],NM,708,,-708
https://osu.ppy.sh/beatmapsets/697012#fruits/1590861,,tofubeats - CANDYYYLAND feat. LIZ (Pa's Lam System Remix) (Kukkai) [Deluge],HR,706,,-706
https://osu.ppy.sh/beatmapsets/2277450#fruits/4853620,,Aether Realm - Tarot (4rcheR-) [The Wheel of Fortune],NM,705,,-705
https://osu.ppy.sh/beatmapsets/1087679#fruits/2427950,,Negentropy (a.k.a. Team Grimoire) - ouroVoros (autofanboy) [neVermore],NM,705,,-705
https://osu.ppy.sh/beatmapsets/2165226#fruits/4887826,,tn-shi - Annihilation in F# Minor (Jemzuu) [Mochi's Deluge],NM,705,,-705
https://osu.ppy.sh/beatmapsets/1078698#fruits/2257059,,Kabocha - EmbryO (Ascendance) [LACRIMA'S VIVID],HR,705,,-705
https://osu.ppy.sh/beatmapsets/2292175#fruits/4894077,,jun with Alison - SUNKiSS <3 DROP ~jun Side~ (Ascendance) [SUMMER LOVE],HR,703,,-703
https://osu.ppy.sh/beatmapsets/810477#fruits/1700476,,SakiZ - osu!favourites (Hareimu) [Gauntlet],NM,703,,-703
https://osu.ppy.sh/beatmapsets/1500887#fruits/3075532,,VINXIS - Sidetracked Day (Razor Sharp) [Calm],HR,703,,-703
https://osu.ppy.sh/beatmapsets/1293905#fruits/2685020,,UNDEAD CORPORATION - Everything will freeze (NyalettOwO x3) [Jack the Ludo Bile],NM,700,,-700
https://osu.ppy.sh/beatmapsets/2391746#fruits/5177625,,Camellia feat. Nanahira - Shakunetsu Candle Master (Mochi -) [Mochi & Kukkai's Burning Heart ! !],NM,700,,-700
https://osu.ppy.sh/beatmapsets/963383#fruits/3779857,,Loctek - Summer CarnivaL (Kukkai) [RaiN],DT,700,,-700
https://osu.ppy.sh/beatmapsets/963383#fruits/3779857,,Loctek - Summer CarnivaL (Kukkai) [RaiN],DT,700,,-700
https://osu.ppy.sh/beatmapsets/574232#fruits/1216237,,Halozy - 143 (extended mix) (JBHyperion) [Everlasting Love],HR,700,,-700
https://osu.ppy.sh/beatmapsets/153887#fruits/523532,,Akiyama Uni - Odoru Mizushibuki (Hollow Wings) [Extra],NM,700,,-700
https://osu.ppy.sh/beatmapsets/2233104#fruits/4801374,,Xyris - Nefelibata (-Rustyy) [Zileni's Deluge],HR,699,,-699
https://osu.ppy.sh/beatmapsets/1148215#fruits/2397357,,Zekk - Fluctuation (Jemzuu) [Deviation],NM,697,,-697
https://osu.ppy.sh/beatmapsets/1724385#fruits/3533259,,Mitsuki - Eeliaas (Deif) [Rain],DT,697,,-697
https://osu.ppy.sh/beatmapsets/446947#fruits/959753,,Demetori - Plastic Mind ~ Alice in Underground (JBHyperion) [Phantom of the Grand Guignol],NM,696,,-696
https://osu.ppy.sh/beatmapsets/2302808#fruits/4921983,,cosMo@BousouP - Oceanus (Verti) [A Symphony of Ocean Tides],HR,695,,-695
https://osu.ppy.sh/beatmapsets/2235979#fruits/5022245,,MAZARE - Mazare Party (Verti) [Zileni & yeeeter's Deluge],HR,695,,-695
https://osu.ppy.sh/beatmapsets/2072192#fruits/4336456,,Imperial Circus Dead Decadence - Shinbatsu o Tadori Kyoukotsu ni Itaru (-Rustyy) [Nihilism],NM,695,,-695
https://osu.ppy.sh/beatmapsets/1394969#fruits/4486176,,Akiyama Uni - Odoru Mizushibuki (fayew) [Deluge],HR,695,,-695
https://osu.ppy.sh/beatmapsets/2137143#fruits/4497494,,t+pazolite - chipscape (fayew) [Finale],HT,695,,-695
https://osu.ppy.sh/beatmapsets/1816401#fruits/3726356,,Gram vs. Yooh - Apocalypse (Jemzuu) [Armageddon],NM,693,,-693
